movement_id,train_id,train_type,section_id,entry_time,exit_time,direction,priority,is_freight,scheduled_or_forecast,forecast_confidence,movement_status
MOV_001541,SYN_TRAIN_0101,PASSENGER,SEC_010,2026-09-18 01:05:00,2026-09-18 01:20:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001542,SYN_TRAIN_0102,PASSENGER,SEC_004,2026-09-20 22:30:00,2026-09-20 22:38:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001543,SYN_TRAIN_0103,PASSENGER,SEC_001,2026-09-18 06:45:00,2026-09-18 06:53:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001544,SYN_TRAIN_0104,PASSENGER,SEC_005,2026-09-20 04:00:00,2026-09-20 04:30:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001545,SYN_TRAIN_0105,PASSENGER,SEC_008,2026-09-18 07:35:00,2026-09-18 07:47:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001546,SYN_TRAIN_0106,PASSENGER,SEC_003,2026-09-19 12:30:00,2026-09-19 13:00:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001547,SYN_TRAIN_0107,FREIGHT,SEC_005,2026-09-14 07:00:00,2026-09-14 07:20:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001548,SYN_TRAIN_0108,PASSENGER,SEC_010,2026-09-20 05:25:00,2026-09-20 05:55:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001549,SYN_TRAIN_0109,EXPRESS,SEC_005,2026-09-18 06:40:00,2026-09-18 07:05:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001550,SYN_TRAIN_0110,MAINTENANCE,SEC_005,2026-09-16 07:15:00,2026-09-16 07:25:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001551,SYN_TRAIN_0111,PASSENGER,SEC_005,2026-09-20 08:05:00,2026-09-20 08:10:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001552,SYN_TRAIN_0112,PASSENGER,SEC_010,2026-09-17 02:10:00,2026-09-17 02:30:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001553,SYN_TRAIN_0113,EXPRESS,SEC_007,2026-09-20 17:00:00,2026-09-20 17:08:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001554,SYN_TRAIN_0114,FREIGHT,SEC_009,2026-09-14 15:30:00,2026-09-14 15:42:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001555,SYN_TRAIN_0115,PASSENGER,SEC_001,2026-09-16 12:55:00,2026-09-16 13:00:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001556,SYN_TRAIN_0116,PASSENGER,SEC_001,2026-09-18 08:30:00,2026-09-18 08:35:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001557,SYN_TRAIN_0117,PASSENGER,SEC_005,2026-09-18 20:55:00,2026-09-18 21:05:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001558,SYN_TRAIN_0118,OTHER,SEC_009,2026-09-15 14:40:00,2026-09-15 14:50:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001559,SYN_TRAIN_0119,PASSENGER,SEC_001,2026-09-18 19:25:00,2026-09-18 19:55:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001560,SYN_TRAIN_0120,EXPRESS,SEC_001,2026-09-20 11:45:00,2026-09-20 11:55:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001561,SYN_TRAIN_0121,PASSENGER,SEC_007,2026-09-17 18:55:00,2026-09-17 19:03:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001562,SYN_TRAIN_0122,PASSENGER,SEC_009,2026-09-14 07:15:00,2026-09-14 07:35:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001563,SYN_TRAIN_0123,EXPRESS,SEC_002,2026-09-18 07:15:00,2026-09-18 07:20:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001564,SYN_TRAIN_0124,EXPRESS,SEC_009,2026-09-19 13:05:00,2026-09-19 13:15:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001565,SYN_TRAIN_0125,MAINTENANCE,SEC_008,2026-09-16 15:35:00,2026-09-16 15:47:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001566,SYN_TRAIN_0126,MAINTENANCE,SEC_010,2026-09-15 03:15:00,2026-09-15 03:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001567,SYN_TRAIN_0127,EXPRESS,SEC_008,2026-09-18 08:20:00,2026-09-18 08:25:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001568,SYN_TRAIN_0128,PASSENGER,SEC_001,2026-09-14 06:10:00,2026-09-14 06:25:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001569,SYN_TRAIN_0129,PASSENGER,SEC_003,2026-09-15 14:25:00,2026-09-15 14:45:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001570,SYN_TRAIN_0130,PASSENGER,SEC_010,2026-09-17 17:05:00,2026-09-17 17:20:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001571,SYN_TRAIN_0131,EXPRESS,SEC_006,2026-09-17 08:35:00,2026-09-17 08:43:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001572,SYN_TRAIN_0132,FREIGHT,SEC_010,2026-09-19 11:15:00,2026-09-19 11:23:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001573,SYN_TRAIN_0133,PASSENGER,SEC_002,2026-09-20 07:05:00,2026-09-20 07:13:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001574,SYN_TRAIN_0134,PASSENGER,SEC_003,2026-09-16 20:30:00,2026-09-16 21:00:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001575,SYN_TRAIN_0135,PASSENGER,SEC_010,2026-09-16 04:35:00,2026-09-16 05:05:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001576,SYN_TRAIN_0136,OTHER,SEC_003,2026-09-14 22:10:00,2026-09-14 22:22:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001577,SYN_TRAIN_0137,PASSENGER,SEC_005,2026-09-16 14:30:00,2026-09-16 14:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001578,SYN_TRAIN_0138,PASSENGER,SEC_009,2026-09-15 18:15:00,2026-09-15 18:20:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001579,SYN_TRAIN_0139,PASSENGER,SEC_010,2026-09-14 15:10:00,2026-09-14 15:20:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001580,SYN_TRAIN_0140,EXPRESS,SEC_008,2026-09-15 03:00:00,2026-09-15 03:12:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001581,SYN_TRAIN_0141,FREIGHT,SEC_001,2026-09-15 21:05:00,2026-09-15 21:25:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001582,SYN_TRAIN_0142,EXPRESS,SEC_007,2026-09-19 19:45:00,2026-09-19 20:05:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001583,SYN_TRAIN_0143,PASSENGER,SEC_010,2026-09-14 12:20:00,2026-09-14 12:40:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001584,SYN_TRAIN_0144,EXPRESS,SEC_004,2026-09-16 00:10:00,2026-09-16 00:25:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001585,SYN_TRAIN_0145,EXPRESS,SEC_006,2026-09-19 10:20:00,2026-09-19 10:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001586,SYN_TRAIN_0146,OTHER,SEC_010,2026-09-17 22:40:00,2026-09-17 22:50:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001587,SYN_TRAIN_0147,FREIGHT,SEC_006,2026-09-18 16:05:00,2026-09-18 16:17:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001588,SYN_TRAIN_0148,EXPRESS,SEC_001,2026-09-19 20:30:00,2026-09-19 20:35:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001589,SYN_TRAIN_0149,PASSENGER,SEC_002,2026-09-15 17:15:00,2026-09-15 17:23:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001590,SYN_TRAIN_0150,EXPRESS,SEC_001,2026-09-16 06:40:00,2026-09-16 07:10:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001591,SYN_TRAIN_0151,EXPRESS,SEC_009,2026-09-17 02:50:00,2026-09-17 03:10:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001592,SYN_TRAIN_0152,EXPRESS,SEC_010,2026-09-18 10:45:00,2026-09-18 10:55:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001593,SYN_TRAIN_0153,FREIGHT,SEC_009,2026-09-19 03:10:00,2026-09-19 03:35:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001594,SYN_TRAIN_0154,FREIGHT,SEC_003,2026-09-16 20:25:00,2026-09-16 20:45:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001595,SYN_TRAIN_0155,MAINTENANCE,SEC_010,2026-09-19 19:45:00,2026-09-19 20:05:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001596,SYN_TRAIN_0156,FREIGHT,SEC_010,2026-09-15 12:20:00,2026-09-15 12:30:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001597,SYN_TRAIN_0157,FREIGHT,SEC_006,2026-09-18 00:30:00,2026-09-18 00:55:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001598,SYN_TRAIN_0158,FREIGHT,SEC_006,2026-09-19 18:40:00,2026-09-19 19:10:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001599,SYN_TRAIN_0159,EXPRESS,SEC_008,2026-09-15 22:55:00,2026-09-15 23:15:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001600,SYN_TRAIN_0160,FREIGHT,SEC_002,2026-09-17 14:40:00,2026-09-17 14:50:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001601,SYN_TRAIN_0001,EXPRESS,SEC_005,2026-09-17 18:50:00,2026-09-17 19:15:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001602,SYN_TRAIN_0002,EXPRESS,SEC_009,2026-09-19 10:30:00,2026-09-19 10:42:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001603,SYN_TRAIN_0003,FREIGHT,SEC_005,2026-09-20 02:00:00,2026-09-20 02:05:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001604,SYN_TRAIN_0004,PASSENGER,SEC_004,2026-09-19 18:35:00,2026-09-19 19:00:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001605,SYN_TRAIN_0005,PASSENGER,SEC_002,2026-09-20 02:50:00,2026-09-20 03:00:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001606,SYN_TRAIN_0006,PASSENGER,SEC_002,2026-09-16 07:35:00,2026-09-16 07:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001607,SYN_TRAIN_0007,FREIGHT,SEC_010,2026-09-19 02:55:00,2026-09-19 03:25:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001608,SYN_TRAIN_0008,PASSENGER,SEC_003,2026-09-20 17:40:00,2026-09-20 18:10:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001609,SYN_TRAIN_0009,MAINTENANCE,SEC_003,2026-09-18 05:45:00,2026-09-18 05:55:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001610,SYN_TRAIN_0010,PASSENGER,SEC_003,2026-09-18 16:35:00,2026-09-18 16:40:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001611,SYN_TRAIN_0011,PASSENGER,SEC_004,2026-09-14 04:55:00,2026-09-14 05:05:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001612,SYN_TRAIN_0012,FREIGHT,SEC_002,2026-09-19 20:30:00,2026-09-19 20:40:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001613,SYN_TRAIN_0013,EXPRESS,SEC_006,2026-09-14 20:05:00,2026-09-14 20:17:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001614,SYN_TRAIN_0014,EXPRESS,SEC_007,2026-09-20 07:20:00,2026-09-20 07:35:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001615,SYN_TRAIN_0015,PASSENGER,SEC_007,2026-09-14 13:35:00,2026-09-14 13:45:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001616,SYN_TRAIN_0016,EXPRESS,SEC_004,2026-09-20 16:20:00,2026-09-20 16:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001617,SYN_TRAIN_0017,EXPRESS,SEC_001,2026-09-18 11:00:00,2026-09-18 11:08:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001618,SYN_TRAIN_0018,PASSENGER,SEC_006,2026-09-19 13:05:00,2026-09-19 13:15:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001619,SYN_TRAIN_0019,PASSENGER,SEC_001,2026-09-14 16:30:00,2026-09-14 16:35:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001620,SYN_TRAIN_0020,PASSENGER,SEC_006,2026-09-16 14:25:00,2026-09-16 14:37:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001621,SYN_TRAIN_0021,EXPRESS,SEC_002,2026-09-19 17:15:00,2026-09-19 17:45:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001622,SYN_TRAIN_0022,EXPRESS,SEC_006,2026-09-18 17:05:00,2026-09-18 17:20:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001623,SYN_TRAIN_0023,PASSENGER,SEC_001,2026-09-16 21:30:00,2026-09-16 21:50:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001624,SYN_TRAIN_0024,PASSENGER,SEC_001,2026-09-18 04:20:00,2026-09-18 04:40:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001625,SYN_TRAIN_0025,PASSENGER,SEC_008,2026-09-16 11:10:00,2026-09-16 11:30:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001626,SYN_TRAIN_0026,EXPRESS,SEC_002,2026-09-16 14:05:00,2026-09-16 14:30:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001627,SYN_TRAIN_0027,MAINTENANCE,SEC_003,2026-09-15 19:40:00,2026-09-15 19:52:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001628,SYN_TRAIN_0028,FREIGHT,SEC_007,2026-09-18 21:25:00,2026-09-18 21:37:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001629,SYN_TRAIN_0029,FREIGHT,SEC_004,2026-09-14 18:20:00,2026-09-14 18:45:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001630,SYN_TRAIN_0030,PASSENGER,SEC_008,2026-09-19 07:45:00,2026-09-19 07:55:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001631,SYN_TRAIN_0031,PASSENGER,SEC_003,2026-09-16 19:30:00,2026-09-16 19:40:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001632,SYN_TRAIN_0032,EXPRESS,SEC_009,2026-09-15 18:20:00,2026-09-15 18:30:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001633,SYN_TRAIN_0033,FREIGHT,SEC_010,2026-09-16 22:00:00,2026-09-16 22:12:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001634,SYN_TRAIN_0034,PASSENGER,SEC_004,2026-09-16 16:30:00,2026-09-16 16:42:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001635,SYN_TRAIN_0035,PASSENGER,SEC_006,2026-09-19 02:25:00,2026-09-19 02:45:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001636,SYN_TRAIN_0036,MAINTENANCE,SEC_009,2026-09-18 19:30:00,2026-09-18 19:35:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001637,SYN_TRAIN_0037,EXPRESS,SEC_007,2026-09-15 07:40:00,2026-09-15 08:10:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001638,SYN_TRAIN_0038,FREIGHT,SEC_006,2026-09-17 06:50:00,2026-09-17 07:15:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001639,SYN_TRAIN_0039,PASSENGER,SEC_010,2026-09-15 08:35:00,2026-09-15 08:50:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001640,SYN_TRAIN_0040,EXPRESS,SEC_005,2026-09-14 07:20:00,2026-09-14 07:25:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001641,SYN_TRAIN_0041,EXPRESS,SEC_007,2026-09-14 18:25:00,2026-09-14 18:50:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001642,SYN_TRAIN_0042,PASSENGER,SEC_003,2026-09-19 06:00:00,2026-09-19 06:30:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001643,SYN_TRAIN_0043,EXPRESS,SEC_005,2026-09-20 18:50:00,2026-09-20 19:00:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001644,SYN_TRAIN_0044,FREIGHT,SEC_007,2026-09-18 09:00:00,2026-09-18 09:12:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001645,SYN_TRAIN_0045,PASSENGER,SEC_005,2026-09-15 06:00:00,2026-09-15 06:08:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001646,SYN_TRAIN_0046,EXPRESS,SEC_007,2026-09-20 18:30:00,2026-09-20 18:50:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001647,SYN_TRAIN_0047,PASSENGER,SEC_010,2026-09-14 00:55:00,2026-09-14 01:03:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001648,SYN_TRAIN_0048,OTHER,SEC_003,2026-09-20 09:05:00,2026-09-20 09:20:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001649,SYN_TRAIN_0049,PASSENGER,SEC_007,2026-09-19 10:05:00,2026-09-19 10:30:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001650,SYN_TRAIN_0050,EXPRESS,SEC_002,2026-09-18 18:05:00,2026-09-18 18:30:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001651,SYN_TRAIN_0051,PASSENGER,SEC_001,2026-09-20 08:50:00,2026-09-20 09:02:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001652,SYN_TRAIN_0052,EXPRESS,SEC_009,2026-09-17 17:55:00,2026-09-17 18:07:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001653,SYN_TRAIN_0053,FREIGHT,SEC_010,2026-09-17 18:00:00,2026-09-17 18:12:00,UP,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001654,SYN_TRAIN_0054,PASSENGER,SEC_007,2026-09-15 16:55:00,2026-09-15 17:15:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001655,SYN_TRAIN_0055,FREIGHT,SEC_010,2026-09-19 06:30:00,2026-09-19 06:55:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001656,SYN_TRAIN_0056,PASSENGER,SEC_010,2026-09-15 03:55:00,2026-09-15 04:05:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001657,SYN_TRAIN_0057,EXPRESS,SEC_008,2026-09-15 07:45:00,2026-09-15 08:05:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001658,SYN_TRAIN_0058,PASSENGER,SEC_009,2026-09-17 16:30:00,2026-09-17 16:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001659,SYN_TRAIN_0059,PASSENGER,SEC_006,2026-09-18 10:45:00,2026-09-18 10:55:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001660,SYN_TRAIN_0060,PASSENGER,SEC_007,2026-09-16 06:10:00,2026-09-16 06:25:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001661,SYN_TRAIN_0061,PASSENGER,SEC_010,2026-09-14 17:45:00,2026-09-14 17:55:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001662,SYN_TRAIN_0062,EXPRESS,SEC_001,2026-09-18 03:40:00,2026-09-18 03:52:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001663,SYN_TRAIN_0063,PASSENGER,SEC_004,2026-09-16 09:25:00,2026-09-16 09:40:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001664,SYN_TRAIN_0064,PASSENGER,SEC_004,2026-09-15 18:40:00,2026-09-15 18:55:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001665,SYN_TRAIN_0065,PASSENGER,SEC_003,2026-09-20 17:35:00,2026-09-20 17:47:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001666,SYN_TRAIN_0066,PASSENGER,SEC_008,2026-09-15 21:50:00,2026-09-15 22:20:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001667,SYN_TRAIN_0067,MAINTENANCE,SEC_001,2026-09-18 18:40:00,2026-09-18 19:10:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001668,SYN_TRAIN_0068,PASSENGER,SEC_003,2026-09-19 07:25:00,2026-09-19 07:37:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001669,SYN_TRAIN_0069,EXPRESS,SEC_009,2026-09-16 18:55:00,2026-09-16 19:10:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001670,SYN_TRAIN_0070,EXPRESS,SEC_005,2026-09-20 15:15:00,2026-09-20 15:30:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001671,SYN_TRAIN_0071,FREIGHT,SEC_010,2026-09-16 11:15:00,2026-09-16 11:20:00,DOWN,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001672,SYN_TRAIN_0072,MAINTENANCE,SEC_006,2026-09-15 05:50:00,2026-09-15 06:00:00,UP,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001673,SYN_TRAIN_0073,MAINTENANCE,SEC_003,2026-09-14 09:50:00,2026-09-14 10:00:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001674,SYN_TRAIN_0074,PASSENGER,SEC_004,2026-09-16 20:05:00,2026-09-16 20:17:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001675,SYN_TRAIN_0075,EXPRESS,SEC_005,2026-09-16 04:30:00,2026-09-16 04:35:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001676,SYN_TRAIN_0076,PASSENGER,SEC_005,2026-09-17 17:10:00,2026-09-17 17:25:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001677,SYN_TRAIN_0077,FREIGHT,SEC_007,2026-09-20 05:40:00,2026-09-20 05:48:00,UP,LOW,TRUE,SCHEDULED,1.000,PLANNED
MOV_001678,SYN_TRAIN_0078,OTHER,SEC_005,2026-09-17 20:45:00,2026-09-17 21:15:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001679,SYN_TRAIN_0079,PASSENGER,SEC_001,2026-09-18 05:05:00,2026-09-18 05:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001680,SYN_TRAIN_0080,EXPRESS,SEC_006,2026-09-20 16:15:00,2026-09-20 16:30:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001681,SYN_TRAIN_0081,OTHER,SEC_010,2026-09-18 13:45:00,2026-09-18 14:05:00,DOWN,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001682,SYN_TRAIN_0082,FREIGHT,SEC_005,2026-09-18 19:05:00,2026-09-18 19:15:00,DOWN,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001683,SYN_TRAIN_0083,MAINTENANCE,SEC_006,2026-09-18 22:40:00,2026-09-18 22:55:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001684,SYN_TRAIN_0084,PASSENGER,SEC_008,2026-09-17 08:30:00,2026-09-17 08:42:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001685,SYN_TRAIN_0085,PASSENGER,SEC_010,2026-09-19 20:50:00,2026-09-19 21:20:00,UP,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001686,SYN_TRAIN_0086,EXPRESS,SEC_007,2026-09-19 18:30:00,2026-09-19 18:55:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
MOV_001687,SYN_TRAIN_0087,PASSENGER,SEC_004,2026-09-18 20:15:00,2026-09-18 20:25:00,DOWN,MEDIUM,FALSE,SCHEDULED,1.000,PLANNED
MOV_001688,SYN_TRAIN_0088,FREIGHT,SEC_004,2026-09-17 13:10:00,2026-09-17 13:18:00,DOWN,MEDIUM,TRUE,SCHEDULED,1.000,PLANNED
MOV_001689,SYN_TRAIN_0089,MAINTENANCE,SEC_008,2026-09-17 16:00:00,2026-09-17 16:15:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001690,SYN_TRAIN_0090,PASSENGER,SEC_003,2026-09-14 05:10:00,2026-09-14 05:25:00,UP,LOW,FALSE,SCHEDULED,1.000,PLANNED
MOV_001691,SYN_TRAIN_0091,FREIGHT,SEC_007,2026-09-17 13:40:00,2026-09-17 13:55:00,UP,HIGH,TRUE,SCHEDULED,1.000,PLANNED
MOV_001692,SYN_TRAIN_0092,PASSENGER,SEC_010,2026-09-20 19:40:00,2026-09-20 19:48:00,DOWN,HIGH,FALSE,SCHEDULED,1.000,PLANNED
